rank,listing_id,addr,lat,lng,floor,deposit_만원,monthly_rent_만원,size_평,flpop_lunch,flpop_dinner,flpop_etc,dist_station,dist_bus_stop,cnt_crosswalk,is_road,cnt_academy,cnt_hospital,cnt_school,cnt_company,cnt_banapresso,cnt_high_cafe,cnt_low_cafe,cnt_etc_cafe,location_score,success_prob
611,926869,서울특별시 강남구 논현동,37.5082565966,127.0252986722,3층,2000.0,150.0,15.0,589152.0,788268.0,560948.125,459.5488300012595,231.49455011468555,10,1,0,1,1,0,0,4,2,29,0.42601400367330855,0.49765426726465994
612,911704,서울특별시 서초구 반포동,37.5091657898,127.020209324,5층,3000.0,240.0,19.0,207573.5,269048.0,346445.0625,259.75280851731907,153.04255913244407,8,0,0,2,0,0,0,3,3,25,0.28040662127628707,0.49744357189903254
613,878443,서울특별시 강남구 논현동,37.513034799943,127.028480917929,지하2층,4200.0,400.0,84.4,378147.0,391751.0,381067.3125,295.08105541616703,131.5376191781939,8,0,0,1,0,0,0,1,2,15,0.2928152171252648,0.49742183250618155
614,580868,서울특별시 강남구 논현동,37.5102507364,127.0350354305,3층,3000.0,200.0,30.0,187742.25,204765.25,252216.625,318.4375110210128,126.42842104707015,8,1,0,2,0,0,0,0,5,14,0.30728235411610566,0.4970435355289664
615,924845,서울특별시 강남구 논현동,37.5102507364,127.0350354305,3층,3000.0,200.0,30.0,187742.25,204765.25,252216.625,318.4375110210128,126.42842104707015,8,1,0,2,0,0,0,0,5,14,0.30728235411610566,0.4970435355289664
616,547127,서울특별시 강남구 논현동,37.5102507364,127.0350354305,3층,3000.0,220.0,30.0,187742.25,204765.25,252216.625,318.4375110210128,126.42842104707015,8,1,0,2,0,0,0,0,5,14,0.30728235411610566,0.4970435355289664
617,814246,서울특별시 강남구 논현동,37.5102507364,127.0350354305,3층,2000.0,110.0,11.0,187742.25,204765.25,252216.625,318.4375110210128,126.42842104707015,8,1,0,2,0,0,0,0,5,14,0.30728235411610566,0.4970435355289664
618,916703,서울특별시 강남구 논현동,37.5102507364,127.0350354305,3층,3000.0,200.0,30.0,187742.25,204765.25,252216.625,318.4375110210128,126.42842104707015,8,1,0,2,0,0,0,0,5,14,0.30728235411610566,0.4970435355289664
619,924907,서울특별시 강남구 논현동,37.5064750612131,127.030193012329,5층,1000.0,90.0,9.1,319506.5,309264.5,303520.875,378.9741969593119,83.98652138383245,4,0,0,1,0,0,0,1,0,20,0.2700563346708138,0.496668910810431
620,920184,서울특별시 강남구 논현동,37.5064750612131,127.030193012329,2층,1000.0,90.0,9.1,319506.5,309264.5,303520.875,378.9741969593119,83.98652138383245,4,0,0,1,0,0,0,1,0,20,0.2700563346708138,0.496668910810431
621,913661,서울특별시 강남구 논현동,37.5085897032641,127.033591465356,지하1층,17000.0,800.0,155.3,319506.5,309264.5,303520.875,141.1396528382123,14.526348680170551,18,0,1,3,0,0,0,2,4,22,0.3594746221901423,0.4965525952008896
622,463666,서울특별시 강남구 논현동,37.5085897032641,127.033591465356,1층,11050.0,1105.0,33.0,319506.5,309264.5,303520.875,141.1396528382123,14.526348680170551,18,0,1,3,0,0,0,2,4,22,0.3594746221901423,0.4965525952008896
623,922774,서울특별시 강남구 논현동,37.5171115819,127.0256862537,5층,10000.0,850.0,53.8,265091.5,267129.0,233949.25,481.8450164960557,162.808305621398,5,1,0,2,0,0,0,1,1,13,0.291940121581677,0.4960093896547943
624,924088,서울특별시 강남구 논현동,37.50907517,127.0230459305,2층,10000.0,600.0,45.0,388874.5,478718.0,397097.625,266.00757042432036,65.06049888600363,15,1,0,2,1,0,0,4,2,25,0.4226206150483391,0.49565223615040427
625,815706,서울특별시 강남구 논현동,37.50907517,127.0230459305,4층,5000.0,500.0,52.0,388874.5,478718.0,397097.625,266.00757042432036,65.06049888600363,15,1,0,2,1,0,0,4,2,25,0.4226206150483391,0.49565223615040427
626,923999,서울특별시 강남구 논현동,37.5083250517,127.0253982252,지하1층,2000.0,120.0,16.6,589152.0,788268.0,560948.125,460.5149953561707,242.94466676679866,10,1,0,1,1,0,0,4,2,29,0.4237515091193326,0.4946452873640379
627,913681,서울특별시 강남구 논현동,37.5083250517,127.0253982252,지하1층,2000.0,120.0,14.0,589152.0,788268.0,560948.125,460.5149953561707,242.94466676679866,10,1,0,1,1,0,0,4,2,29,0.4237515091193326,0.4946452873640379
628,896634,서울특별시 강남구 논현동,37.5082781411854,127.035423579815,6층,5500.0,470.0,39.8,319506.5,309264.5,303520.875,137.00229814918745,54.93173556288786,22,0,1,2,0,0,0,1,4,28,0.34769207719834616,0.49405840951707974
629,922525,서울특별시 강남구 역삼동,37.5064778567,127.0332059812,6층,45000.0,3950.0,299.9,319506.5,309264.5,303520.875,143.91843653298614,120.008185406975,15,0,1,2,0,0,0,1,2,30,0.32365105264587574,0.49396835306769893
630,894423,서울특별시 강남구 논현동,37.5129418755,127.0250378403,4층,6000.0,400.0,46.0,378147.0,391751.0,381067.3125,357.09807391293697,184.59968348032507,6,0,0,2,0,0,0,0,1,19,0.2840163309167174,0.4938366090163234
631,917572,서울특별시 강남구 논현동,37.5082277944,127.0251584159,4층,3000.0,330.0,47.0,589152.0,788268.0,560948.125,453.1946103073358,219.1119297658924,10,1,0,1,1,0,0,4,3,28,0.4301424230985848,0.4936803526697377
632,900963,서울특별시 강남구 논현동,37.5082277944,127.0251584159,3층,3000.0,340.0,47.0,589152.0,788268.0,560948.125,453.1946103073358,219.1119297658924,10,1,0,1,1,0,0,4,3,28,0.4301424230985848,0.4936803526697377
633,906412,서울특별시 강남구 역삼동,37.5063031000778,127.037017457299,2층,7000.0,500.0,40.7,129679.0,133226.0,146047.5,273.8017711548873,205.05731770032585,16,1,0,1,0,0,0,1,4,25,0.2791097608762683,0.4934029161878767
634,500035,서울특별시 서초구 반포동,37.5092054107257,127.020345058841,1층,2500.0,180.0,14.0,207573.5,269048.0,346445.0625,250.10074847927103,143.32067520828724,8,0,0,2,0,0,0,3,4,24,0.28425043404819617,0.49339009787223964
635,394932,서울특별시 강남구 논현동,37.5181772876,127.0302565475,지하1층,1000.0,180.0,9.0,170020.75,157445.0,156660.375,453.6143644838048,137.943532890644,14,1,0,2,0,0,0,1,2,21,0.28893223602482965,0.4932977395374003
636,878904,서울특별시 서초구 반포동,37.5082319752422,127.020804441327,1층,3000.0,150.0,12.8,207573.5,269048.0,346445.0625,337.9281277707291,141.10056380976172,9,0,0,2,0,0,0,4,3,26,0.28119512288244053,0.49326715354059536
637,909570,서울특별시 강남구 논현동,37.5184332107,127.0301073359,3층,2000.0,320.0,39.6,170020.75,157445.0,156660.375,484.38765435976904,118.67973718967464,12,1,0,2,0,0,0,1,2,21,0.2881068375271131,0.4929288754652921
638,822026,서울특별시 강남구 역삼동,37.5068231905,127.0354500363,1층,2500.0,168.0,9.0,319506.5,309264.5,303520.875,124.41771618362712,82.3161254510235,14,0,1,2,0,0,0,1,3,27,0.3313274285018338,0.4927383910378911
639,910145,서울특별시 강남구 논현동,37.5111536596,127.0278241858,1층,8000.0,600.0,36.1,378147.0,391751.0,381067.3125,468.2723411709449,332.8596928136496,6,1,0,0,0,0,0,0,2,18,0.27928433328264574,0.49135876499106784
640,893539,서울특별시 강남구 역삼동,37.5062185859,127.0324186973,6층,45000.0,4500.0,294.0,319506.5,309264.5,303520.875,214.48588704806326,90.2403613088947,14,0,1,2,0,0,0,1,1,29,0.3210048965814315,0.4912539672362667
641,921899,서울특별시 강남구 역삼동,37.5061737085,127.037892666,1층,3000.0,150.0,6.5,129679.0,133226.0,146047.5,350.1084268236271,208.76237503849595,12,1,0,1,0,0,0,1,3,27,0.2675292690949976,0.490748753788354
642,924616,서울특별시 강남구 역삼동,37.5061737085,127.037892666,1층,3000.0,150.0,6.2,129679.0,133226.0,146047.5,350.1084268236271,208.76237503849595,12,1,0,1,0,0,0,1,3,27,0.2675292690949976,0.490748753788354
643,926286,서울특별시 강남구 논현동,37.5080881673,127.0355637363,9층,10000.0,775.0,60.0,319506.5,309264.5,303520.875,134.12178974860757,46.591093981781825,22,0,1,2,0,0,0,1,4,26,0.3484891730093246,0.49065562315711253
644,924683,서울특별시 강남구 논현동,37.5111637045,127.0309097337,지하1층,6000.0,480.0,91.0,318800.0,380357.25,434233.75,341.306890224123,110.89331449002877,6,0,0,1,0,0,0,0,2,16,0.286894785912539,0.4892363293989423
645,533232,서울특별시 강남구 논현동,37.5128294189,127.0282817681,7층,6500.0,230.0,33.0,378147.0,391751.0,381067.3125,321.252745226687,159.76367006565064,10,0,0,1,0,0,0,1,2,16,0.2885229794244393,0.48854187528521714
646,571173,서울특별시 강남구 논현동,37.5128294189,127.0282817681,6층,7500.0,266.0,38.0,378147.0,391751.0,381067.3125,321.252745226687,159.76367006565064,10,0,0,1,0,0,0,1,2,16,0.2885229794244393,0.48854187528521714
647,818167,서울특별시 강남구 역삼동,37.506509635352,127.035467983929,1층,3000.0,242.0,13.0,319506.5,309264.5,303520.875,147.7560601466561,83.34341689696875,14,0,1,2,0,0,0,1,3,27,0.32953261013439705,0.488379536411694
648,703627,서울특별시 강남구 논현동,37.5161165478,127.0398523015,2층,2000.0,305.0,34.0,316236.0,342827.25,274934.6875,175.31819505280683,77.92991455335155,13,1,2,0,0,0,0,2,1,23,0.36662176838245525,0.48775378024306354
649,705200,서울특별시 강남구 신사동,37.5208921614,127.025823295,지하1층,3000.0,302.0,38.0,265091.5,267129.0,233949.25,658.5310886642969,221.55847232098273,10,1,0,1,0,0,0,0,2,31,0.2732844405783989,0.4877216376785009
650,820129,서울특별시 강남구 신사동,37.5208921614,127.025823295,지하1층,3000.0,300.0,44.7,265091.5,267129.0,233949.25,658.5310886642969,221.55847232098273,10,1,0,1,0,0,0,0,2,31,0.2732844405783989,0.4877216376785009
651,919863,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,3층,2000.0,120.0,15.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
652,922273,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,3층,2000.0,120.0,16.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
653,926267,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,1층,1000.0,95.0,8.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
654,817786,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,1층,1000.0,95.0,9.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
655,888652,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,3층,2000.0,120.0,16.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
656,919227,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,1층,1000.0,95.0,9.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
657,922274,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,1층,1000.0,95.0,10.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
658,926266,서울특별시 강남구 역삼동,37.5062293031,127.0327625229,1층,1000.0,95.0,8.0,319506.5,309264.5,303520.875,191.037776693539,113.47117281760737,14,0,1,2,0,0,0,1,2,30,0.3204722462855841,0.4874363725440378
659,906881,서울특별시 강남구 논현동,37.5149930199242,127.037010324717,5층,9000.0,670.0,65.7,138882.5,141915.5,142196.125,452.3580837163167,85.46859114701016,11,1,0,2,0,0,0,3,4,18,0.29597942667977417,0.4874267517562081
660,836402,서울특별시 강남구 논현동,37.5076529957,127.0323831252,3층,1500.0,110.0,8.0,318800.0,380357.25,434233.75,170.4245479258988,93.05965142661739,14,0,1,3,0,0,0,1,2,18,0.3473124122145628,0.4860393487451358
661,886299,서울특별시 강남구 역삼동,37.5067635932942,127.033106579873,1층,5000.0,350.0,19.8,319506.5,309264.5,303520.875,129.1285084946074,125.77078396986334,17,0,1,2,0,0,0,1,2,27,0.3244720018045965,0.48590895163523673
662,716879,서울특별시 강남구 역삼동,37.5066742472709,127.032661945559,1층,10000.0,500.0,16.0,319506.5,309264.5,303520.875,167.61323350838717,87.1452783458006,16,0,1,2,0,0,0,1,2,26,0.3275395119119149,0.4858611565539287
663,717804,서울특별시 강남구 역삼동,37.5066742472709,127.032661945559,1층,10000.0,500.0,14.0,319506.5,309264.5,303520.875,167.61323350838717,87.1452783458006,16,0,1,2,0,0,0,1,2,26,0.3275395119119149,0.4858611565539287
664,903405,서울특별시 강남구 신사동,37.5209605979,127.0260043126,2층,2000.0,200.0,20.0,265091.5,267129.0,233949.25,645.7954896124786,230.14432020703035,10,1,0,1,0,0,0,0,2,30,0.27200940251693045,0.48484605303424955
665,903429,서울특별시 강남구 신사동,37.5209605979,127.0260043126,2층,2000.0,200.0,21.9,265091.5,267129.0,233949.25,645.7954896124786,230.14432020703035,10,1,0,1,0,0,0,0,2,30,0.27200940251693045,0.48484605303424955
666,543369,서울특별시 강남구 논현동,37.5161346288355,127.039671328783,5층,7000.0,350.0,44.0,316236.0,342827.25,274934.6875,186.16329070863307,83.36856608417882,13,1,2,0,0,0,0,2,1,23,0.3648360664995415,0.4844998364368202
667,822865,서울특별시 강남구 신사동,37.5197584867762,127.024712637081,4층,1000.0,130.0,9.0,63832.75,76738.5,76547.6875,536.6335622633701,133.04219243043514,7,1,0,2,0,0,0,1,2,32,0.2559876842856058,0.48219834592664207
668,584954,서울특별시 강남구 논현동,37.5093059514,127.0367858335,2층,10000.0,800.0,68.0,90486.5,90985.75,88258.75,303.27328319372316,97.14331006783323,12,1,0,0,0,0,0,2,4,20,0.26974496283789773,0.4819325240071503
669,378439,서울특별시 강남구 논현동,37.5071824695,127.0258954801,1층,6000.0,600.0,39.9,589152.0,788268.0,560948.125,583.3986682325207,212.6944015403851,12,1,0,1,1,0,0,4,3,31,0.42637333135825606,0.48107444030443897
670,924146,서울특별시 강남구 논현동,37.5071664344255,127.0324507753,1층,8000.0,500.0,40.1,319506.5,309264.5,303520.875,165.7734645125555,79.6509019470969,14,0,1,3,0,0,0,1,2,21,0.3341892349033946,0.4802146655154443
671,807060,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3층,2500.0,160.0,13.0,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,0.26881370980242897,0.4799991242027733
672,892061,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3층,2500.0,160.0,13.3,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,0.26881370980242897,0.4799991242027733
673,907644,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3층,2500.0,170.0,14.9,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,0.26881370980242897,0.4799991242027733
674,913606,서울특별시 강남구 논현동,37.5121487196,127.0262908114,3층,2000.0,170.0,15.0,378147.0,391751.0,381067.3125,424.70220234325,252.75966944391908,6,0,0,2,0,0,0,0,1,24,0.26881370980242897,0.4799991242027733
675,884712,서울특별시 강남구 논현동,37.5068113048,127.0256691521,2층,1000.0,130.0,10.9,589152.0,788268.0,560948.125,603.3773224890442,177.4149813737713,16,1,0,1,1,0,0,4,3,29,0.43560042394527104,0.47979512379501427
676,845350,서울특별시 강남구 논현동,37.5068113048,127.0256691521,2층,1500.0,140.0,12.7,589152.0,788268.0,560948.125,603.3773224890442,177.4149813737713,16,1,0,1,1,0,0,4,3,29,0.43560042394527104,0.47979512379501427
677,912930,서울특별시 강남구 신사동,37.5197659404275,127.02483028376,1층,30000.0,3500.0,196.6,63832.75,76738.5,76547.6875,544.8243676754714,126.63272012374077,7,1,0,2,0,0,0,1,2,31,0.2561563928709656,0.4793616727304635
678,754893,서울특별시 강남구 논현동,37.5081862656,127.0328357634,1층,10000.0,580.0,55.7,319506.5,309264.5,303520.875,152.69614162128155,53.398510651543354,15,0,1,3,0,0,0,1,4,21,0.34496348815625966,0.47854717428149113
679,551045,서울특별시 강남구 논현동,37.5160626001,127.0395174558,3층,2000.0,220.0,28.0,316236.0,342827.25,274934.6875,201.82922828883994,97.67534038502691,13,1,2,0,0,0,0,2,1,23,0.3610192508832303,0.4782051765010243
680,921414,서울특별시 강남구 논현동,37.5148381208,127.0367749753,3층,6000.0,550.0,35.0,138882.5,141915.5,142196.125,476.81941165418726,90.36119017129577,11,1,0,2,0,0,0,2,4,18,0.2912234312044945,0.478162069725346
681,704632,서울특별시 강남구 논현동,37.5148381208,127.0367749753,4층,10000.0,1200.0,27.4,138882.5,141915.5,142196.125,476.81941165418726,90.36119017129577,11,1,0,2,0,0,0,2,4,18,0.2912234312044945,0.478162069725346
682,922866,서울특별시 강남구 역삼동,37.5060778485,127.0330700854,4층,5000.0,400.0,48.0,319506.5,309264.5,303520.875,186.22449313639913,134.93667177667956,14,0,1,2,0,0,0,1,2,28,0.3156842774069626,0.47699559868084196
683,921628,서울특별시 강남구 역삼동,37.5060778485,127.0330700854,4층,5000.0,400.0,48.0,319506.5,309264.5,303520.875,186.22449313639913,134.93667177667956,14,0,1,2,0,0,0,1,2,28,0.3156842774069626,0.47699559868084196
684,878285,서울특별시 강남구 논현동,37.5175222875,127.0393327152,1층,5000.0,300.0,18.0,275094.25,298698.75,253435.3125,178.68790928414057,82.70417761915849,13,1,2,0,0,0,0,2,1,24,0.35588380525618163,0.4769289581042356
685,924141,서울특별시 강남구 논현동,37.5067716899763,127.025533418705,1층,15000.0,820.0,69.6,589152.0,788268.0,560948.125,599.9376213583846,165.43884798689092,16,1,0,1,1,0,0,4,5,30,0.44226952266105823,0.4760200279542935
686,924336,서울특별시 강남구 신사동,37.5212661722,127.0292804233,2층,5000.0,560.0,30.0,265091.5,267129.0,233949.25,577.6557376143655,131.6897594272687,14,1,1,3,0,0,0,3,4,30,0.34295228940099354,0.4753089819563381
687,920172,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,3층,4000.0,360.0,45.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
688,917580,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5층,2000.0,180.0,20.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
689,911977,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,1층,3000.0,240.0,30.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
690,917842,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5층,2000.0,150.0,20.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
691,911969,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,4층,3000.0,270.0,34.6,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
692,911982,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5층,2000.0,180.0,27.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
693,911973,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,3층,4000.0,360.0,45.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
694,912097,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5층,1000.0,190.0,27.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
695,679458,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,지하1층,1000.0,130.0,20.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
696,920170,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,4층,3000.0,270.0,35.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
697,923204,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,1층,3000.0,240.0,28.0,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
698,911022,서울특별시 강남구 역삼동,37.5059517596115,127.032884548121,5층,2000.0,180.0,20.7,319506.5,309264.5,303520.875,207.24478571090515,140.74890823705917,14,0,1,2,0,0,0,1,1,27,0.310812129741599,0.47404755791810244
699,697474,서울특별시 강남구 논현동,37.5068656911636,127.024121963036,2층,10000.0,950.0,72.0,589152.0,788268.0,560948.125,528.4117895548451,65.48297048543039,18,0,0,1,1,0,0,6,4,38,0.4252210090412096,0.47404009977819506
700,622433,서울특별시 강남구 논현동,37.5085142036,127.0329354373,1층,2000.0,200.0,11.0,319506.5,309264.5,303520.875,168.6060537218676,50.785010626727626,16,0,1,3,0,0,0,1,4,20,0.3450824965704605,0.4732853491340163
701,917083,서울특별시 강남구 논현동,37.5089106922,127.0327682189,5층,3000.0,300.0,30.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,0.33360691346787663,0.4726739315365764
702,593746,서울특별시 강남구 논현동,37.5089106922,127.0327682189,4층,5000.0,500.0,35.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,0.33360691346787663,0.4726739315365764
703,543413,서울특별시 강남구 논현동,37.5089106922,127.0327682189,7층,4500.0,450.0,35.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,0.33360691346787663,0.4726739315365764
704,533707,서울특별시 강남구 논현동,37.5089106922,127.0327682189,5층,3500.0,350.0,30.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,0.33360691346787663,0.4726739315365764
705,896185,서울특별시 강남구 논현동,37.5089106922,127.0327682189,5층,6000.0,300.0,30.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,0.33360691346787663,0.4726739315365764
706,557862,서울특별시 강남구 논현동,37.5089106922,127.0327682189,6층,4500.0,500.0,35.0,319506.5,309264.5,303520.875,211.1521310270312,81.18275379141456,14,0,1,3,0,0,0,1,3,23,0.33360691346787663,0.4726739315365764
707,917527,서울특별시 강남구 논현동,37.5107246628828,127.030841576053,2층,15000.0,500.0,50.0,318800.0,380357.25,434233.75,390.4053601644766,138.0256070178994,4,0,0,1,0,0,0,0,3,17,0.27823335915621616,0.4719828417327973
708,925372,서울특별시 강남구 역삼동,37.505930217,127.0325904824,3층,1000.0,170.0,25.0,319506.5,309264.5,303520.875,225.664522105952,124.10874926892365,14,0,1,2,0,0,0,1,1,26,0.3122429965123093,0.47195015773943705
709,920605,서울특별시 강남구 신사동,37.5212839227,127.0303482994,1층,5000.0,600.0,27.0,265091.5,267129.0,233949.25,594.8848076438687,69.33511260538914,15,1,1,3,0,0,0,3,3,23,0.34962229261822175,0.4718637582683421
710,878077,서울특별시 강남구 논현동,37.5073559623137,127.02608045966,1층,5000.0,500.0,26.7,589152.0,788268.0,560948.125,579.8157154962722,235.98529481752072,10,1,0,0,1,0,0,4,2,30,0.40741901266318975,0.47156003099156857
711,394942,서울특별시 강남구 논현동,37.5069373613,127.0260537355,1층,2000.0,240.0,12.0,589152.0,788268.0,560948.125,613.2917094969736,207.47183721185817,13,1,0,1,1,0,0,4,3,29,0.42553551009899065,0.4710215662523191
712,800051,서울특별시 강남구 논현동,37.5057912418,127.0262388185,4층,5000.0,400.0,38.0,589152.0,788268.0,560948.125,725.0986694801503,86.68508590373104,16,1,0,0,1,0,0,3,3,29,0.43252813054973377,0.4703006977039126
713,916696,서울특별시 강남구 논현동,37.509183793,127.0355506837,3층,2800.0,280.0,20.4,187742.25,204765.25,252216.625,223.3110553577392,153.8151582248806,21,1,1,2,0,0,0,1,5,21,0.3423740137747787,0.4699306579412335
714,913070,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4층,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,0.26588563035546353,0.4699266790008044
715,912660,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4층,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,0.26588563035546353,0.4699266790008044
716,923685,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4층,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,0.26588563035546353,0.4699266790008044
717,915591,서울특별시 강남구 논현동,37.5118957953,127.0290369743,4층,2000.0,250.0,25.0,378147.0,391751.0,381067.3125,334.9953879865711,210.7634239992454,8,0,0,0,0,0,0,1,2,17,0.26588563035546353,0.4699266790008044
718,896786,서울특별시 강남구 논현동,37.5136967913722,127.027622096898,6층,70000.0,6000.0,299.9,378147.0,391751.0,381067.3125,345.7984432673154,178.73021379055683,10,0,0,1,0,0,0,1,1,11,0.27888623314081906,0.46978263351746097
719,760431,서울특별시 강남구 논현동,37.5059462955,127.0258724334,1층,5000.0,275.0,30.0,589152.0,788268.0,560948.125,692.8142427269515,96.68418992797163,18,1,0,0,1,0,0,4,4,28,0.43869516576482576,0.4688352064311861
720,562553,서울특별시 강남구 논현동,37.5081323908,127.0321616526,지하1층,3000.0,280.0,40.0,318800.0,380357.25,434233.75,203.361838593536,108.40735008904358,12,0,1,3,0,0,0,1,3,17,0.34101790362983775,0.4685826877319089
721,911773,서울특별시 강남구 논현동,37.509583503,127.0366502448,2층,5000.0,390.0,60.0,90486.5,90985.75,88258.75,316.9305192390277,129.70243254235714,12,1,0,0,0,0,0,2,4,19,0.26206451748497883,0.4685011376534623
722,919691,서울특별시 강남구 논현동,37.509583503,127.0366502448,2층,5000.0,390.0,61.7,90486.5,90985.75,88258.75,316.9305192390277,129.70243254235714,12,1,0,0,0,0,0,2,4,19,0.26206451748497883,0.4685011376534623
723,913952,서울특별시 강남구 논현동,37.509583503,127.0366502448,2층,5000.0,410.0,61.7,90486.5,90985.75,88258.75,316.9305192390277,129.70243254235714,12,1,0,0,0,0,0,2,4,19,0.26206451748497883,0.4685011376534623
724,878286,서울특별시 강남구 논현동,37.5158138366037,127.039775223366,2층,5000.0,369.0,33.7,316236.0,342827.25,274934.6875,204.14578460510845,111.87952716654455,13,1,2,0,0,0,0,2,1,21,0.3571360243368194,0.46832569123864537
725,842163,서울특별시 강남구 역삼동,37.5065599315,127.0359973134,1층,1000.0,176.0,7.5,319506.5,309264.5,303520.875,181.081385705939,125.92698098469823,15,0,1,1,0,0,0,1,3,28,0.31078968753836356,0.46801149299166867
726,919716,서울특별시 강남구 논현동,37.5117573116876,127.034710385549,1층,3000.0,200.0,11.0,187742.25,204765.25,252216.625,396.25815707636445,127.19103000510745,6,1,0,1,0,0,0,0,5,11,0.2878946056143939,0.46766639774950713
